Shock_Industry,Shock_Country,Shock_Output_EUR,abs_AT_EUR,abs_BE_EUR,abs_BG_EUR,abs_CY_EUR,abs_CZ_EUR,abs_DE_EUR,abs_DK_EUR,abs_EE_EUR,abs_ES_EUR,abs_FI_EUR,abs_FR_EUR,abs_GR_EUR,abs_HR_EUR,abs_HU_EUR,abs_IE_EUR,abs_IT_EUR,abs_LT_EUR,abs_LU_EUR,abs_LV_EUR,abs_MT_EUR,abs_NL_EUR,abs_PL_EUR,abs_PT_EUR,abs_RO_EUR,abs_SE_EUR,abs_SI_EUR,abs_SK_EUR,abs_GB_EUR,abs_US_EUR,abs_JP_EUR,abs_CN_EUR,abs_CA_EUR,abs_KR_EUR,abs_BR_EUR,abs_IN_EUR,abs_MX_EUR,abs_RU_EUR,abs_AU_EUR,abs_CH_EUR,abs_TR_EUR,abs_TW_EUR,abs_NO_EUR,abs_ID_EUR,abs_ZA_EUR,abs_WA_EUR,abs_WL_EUR,abs_WE_EUR,abs_WF_EUR,abs_WM_EUR
Machinery and equipment n.e.c. (29),CZ,22588.3835019,-0.3976653919346547,-0.2834156917931663,-0.3793413546796269,-0.019710517408807433,-20.57503717933489,-0.6505681563137603,-0.401248277333744,-0.26514889422122945,-0.15095194405050402,-0.07394426452411507,-0.3724396061134887,-0.17272363011486871,-0.4973967608596721,0.0,-0.24364127561102478,-0.17000867937339775,-0.21268972889617138,-0.5367054826946964,0.0,-0.10015644594632539,-0.24528263179209703,-1.2282729281522409,-0.14743206574410384,-0.31765941251196317,-0.20905703432315356,-2.053061668727889,-1.5673159875517708,-0.12054680645208475,-0.01387064369005004,-0.018485210551123368,-0.02428429275749987,-0.03132337501224631,-0.02965025315446637,-0.0241115507761754,-0.008349214914490779,-0.009865926106978808,-0.005536244773768619,-0.038928884536580964,-0.1664186809248805,0.0,-0.0812363564463059,0.0,0.0,-0.06500676101165623,-0.1671598896492047,-0.04443465503296406,0.0,-0.018421362753539536,-0.011726200717856947
Machinery and equipment n.e.c. (29),DE,301666.359652,-14.990135266856226,-14.563501583285193,-12.944147294012403,-0.5706119060630518,-18.562359826862888,-58.23272529215426,-8.889019280561069,-5.896035397642559,-6.113421814499008,-3.8378530184214763,-16.749024881748717,-4.726892896106453,-12.133585763205227,0.0,-7.519758448257345,-6.5882746260573395,-5.896387099123604,-14.77384769341865,0.0,-2.593179231315181,-8.473932788574475,-18.0110857100193,-6.873650075709393,-11.600693552356757,-5.339671963805587,-25.775437682392024,-10.365923642067067,-5.306966824592574,-0.7143604752675138,-0.9075533372174907,-0.9942961848452515,-0.7499597512866882,-0.9970808429271495,-1.083656034599697,-0.25659270527545747,-0.4752371272487362,-0.14346052814897586,-1.310393633855521,-9.716528105383432,0.0,-3.095343903795955,0.0,0.0,-10.026573301524923,-5.805975482783738,-2.287371196411466,0.0,-0.5375317753040854,-0.2436350311680052
Machinery and equipment n.e.c. (29),DK,17600.4342803,-0.08760963066378939,-0.163268534755153,-0.1234669577167665,-0.014425776002292176,-0.10261157000999835,-0.20868893352693602,-9.846808901130702,-0.3375745028883219,-0.11412084658517133,-0.12829953305039718,-0.13818647768777148,-0.14581820428480807,-0.11969258017028477,0.0,-0.2496459574274409,-0.07287383123778583,-0.2623669490890618,-0.21815465138092593,0.0,-0.08361811793814611,-0.15576092091438615,-0.22634690437194097,-0.0670052752201853,-0.058569941454470045,-0.35157687295373635,-0.25321507351660283,-0.07629504839577939,-0.1776921423318606,-0.01578862102303152,-0.01129979219391957,-0.01729704099581523,-0.02051566772714947,-0.013430211898578407,-0.01912059568191029,-0.005179406806927112,-0.009865592264097587,-0.0022263407052476353,-0.03984345452725899,-0.15952190454804252,0.0,-0.04002991135045509,0.0,0.0,-0.03853190351063973,-0.05268912117248282,-0.028680873984432136,0.0,-0.01160566277285826,-0.00705752585327851
Machinery and equipment n.e.c. (29),EE,860.803474534,-0.002760571638933097,-0.007789138940574662,-0.0022793449026010785,-0.0003005409474675633,-0.0026958476236007404,-0.0047393865683986475,-0.01634294478672619,-13.972468315636167,-0.0024151107615367224,-0.018408792440116416,-0.007977114098472972,-0.004056858481186166,-0.003391241826148741,0.0,-0.011000980535661868,-0.0017473785125032668,-0.03391875379544391,-0.01417927964657937,0.0,-0.015146260935012125,-0.008262113744207052,-0.01986503444596411,-0.0019813603208048355,-0.0018911111721276294,-0.010622872884777661,-0.003940263364063816,-0.002651457347027227,-0.00318027060133399,-0.000273811847583662,-0.00023296194016217376,-0.00030452894764871637,-0.002036797287824387,-0.0002961084105669778,-0.0004930522061424343,-0.00020946580410620568,-0.0003886004516861543,-0.0005640831240464689,-0.0009199923736509094,-0.005556469795357145,0.0,-0.0014133772429309715,0.0,0.0,-0.001103565609925262,-0.00395324984344959,-0.0006137442284517571,0.0,-0.0006990879726356221,-0.000256210211111859
Machinery and equipment n.e.c. (29),ES,39646.7061414,-0.04507854190643715,-0.09819844096577977,-0.08004104741118527,-0.010552977817266761,-0.05545536498161311,-0.10538538503503797,-0.09693934286261309,-0.03717333504781364,-3.990057243311515,-0.02623039854209856,-0.4306476282640249,-0.060734970183428404,-0.05522589744203978,0.0,-0.10086912516819535,-0.10011106927655226,-0.03508963150959684,-0.11698736665027343,0.0,-0.018078934861980558,-0.06447070431153852,-0.0651988414453448,-0.550880368894724,-0.04700007317938323,-0.039716730878079205,-0.18233234240015128,-0.0357582785331379,-0.1010310553864612,-0.005505233626081773,-0.006344684759780601,-0.01168233579122446,-0.010543294485488953,-0.012193233324828448,-0.01704235567181101,-0.003558356767046148,-0.003919121105135928,-0.0005903345477716864,-0.024110152111197075,-0.045627974704383005,0.0,-0.04054361296065336,0.0,0.0,-0.033942924901618564,-0.04127542783215227,-0.05450207232826316,0.0,-0.017340582820540084,-0.004212548832715955
Machinery and equipment n.e.c. (29),FI,13982.9364594,-0.0816734006727472,-0.14749017342295903,-0.08436480457783284,-0.014335714582376648,-0.09635226720272928,-0.15283297830542505,-0.363339096763934,-2.6896944840661487,-0.07076182098695745,-9.566839974999777,-0.11738919709881268,-0.0513601113373349,-0.06599426043905605,0.0,-0.1386580189305864,-0.05648717966645734,-0.3263268267384602,-0.1456918171973569,0.0,-0.06318503447439097,-0.09561478306256128,-0.17587302273674452,-0.047108129125899754,-0.07254195797792093,-0.3909349389856738,-0.15565753552172912,-0.056830314064293126,-0.08886830730303344,-0.007443162061794774,-0.008612343806138009,-0.00963431228214766,-0.015940390341322132,-0.011202527386751886,-0.013353606767859629,-0.0043297137889685465,-0.0045012111322802325,-0.004924774280550565,-0.017356356441253412,-0.06782300243988588,0.0,-0.03443508394621783,0.0,0.0,-0.0351888215153437,-0.03389959472692084,-0.02424106083057336,0.0,-0.007366885026943859,-0.002480575146417504
Machinery and equipment n.e.c. (29),FR,75882.1600042,-0.25182886406233096,-0.8429435315531951,-0.2937852937052757,-0.02853206713917261,-0.26615389772936865,-0.5270591701126968,-0.2902747955464791,-0.14872026223550674,-0.7952612069196915,-0.10878498307938039,-12.566032012081667,-0.26479769348322507,-0.2289764048645991,0.0,-0.6515230986219087,-0.39495085176287203,-0.14854132499024622,-1.2904725361422664,0.0,-0.16926979534333247,-0.3225834497230172,-0.37065528555554045,-0.5922084656205031,-0.2795020259094702,-0.17942615376207413,-0.6942067319473212,-0.2014408766756552,-0.29867611759444557,-0.02911815909361784,-0.0284619528527206,-0.04746762143792457,-0.03917676959202764,-0.031217186408647006,-0.038712292733569825,-0.010613443591110772,-0.018360927043513782,-0.003886301814478467,-0.0558301078187766,-0.34638902794561055,0.0,-0.11032646154036428,0.0,0.0,-0.09854445373020528,-0.2283344921285793,-0.0904282094977525,0.0,-0.08790984285098112,-0.016147797244217502
Machinery and equipment n.e.c. (29),GB,61045.7394035,-0.23138471079146536,-0.5845725940229516,-0.24113550278989787,-0.05281731357447494,-0.29594023088520033,-0.5254142863808541,-0.4271509235272771,-0.21476987098319544,-0.4164212305341344,-0.16723640480537705,-0.6491047480282729,-0.21239714677513952,-0.19612198465636987,0.0,-1.561481992097346,-0.2422107994493836,-0.22876856792101166,-0.661257400618825,0.0,-0.09005094774543147,-0.6437773535592846,-0.4077540836773412,-0.431078650211863,-0.18938168843254619,-0.2508294741136915,-0.4114218480715646,-0.18804718437836102,-9.597710658621237,-0.04975544587594868,-0.055325233750998515,-0.05303895151142844,-0.05551783394640032,-0.050378983902492416,-0.05916989506385721,-0.016389779015989463,-0.044256819958998016,-0.008826758674902048,-0.11068540215125211,-0.19481742810197356,0.0,-0.157827826716188,0.0,0.0,-0.7440958197411011,-0.17141063029240683,-0.10745258493468897,0.0,-0.027384603016027218,-0.016540989610265452
Machinery and equipment n.e.c. (29),GR,2076.12217608,-0.007907529867556117,-0.01379244709122777,-0.1338949861931213,-0.022854875417559165,-0.006670971169032755,-0.016927240856523213,-0.00758829271232313,-0.014987920617705945,-0.01449742425314172,-0.0064164411539587175,-0.035729989599765664,-2.4081341197209243,-0.012632323767557598,0.0,-0.017893228050336416,-0.018257637193950706,-0.006782980422754711,-0.028891354682184466,0.0,-0.0212147132440265,-0.01458182755443775,-0.010393004503178612,-0.00962859077728077,-0.02960321481053253,-0.0058529667857757615,-0.015280704036482153,-0.004626756743518254,-0.01010541948115146,-0.001487632179004361,-0.0011907480133504186,-0.0021500178867948252,-0.004605006587557868,-0.0032431061277624165,-0.0018401941793599042,-0.0013309778485860182,-0.001575214764711295,-0.0021291981925776493,-0.00944099166489524,-0.013759111176512922,0.0,-0.010285020187390088,0.0,0.0,-0.003993842170620883,-0.0075537575949414975,-0.005687604286060197,0.0,-0.002448695554546643,-0.0018668056921074879
Machinery and equipment n.e.c. (29),HR,826.329438723,-0.018778004746805868,-0.009089489497069265,-0.013208786971630686,-0.00044457995901600887,-0.0069271484412900056,-0.00934531285316567,-0.00841906914715956,-0.005382392910477036,-0.004355397404885435,-0.002471602856137786,-0.006763194978813197,-0.015631331961574717,-0.06106964875697994,0.0,-0.014420363441530104,-0.00946644766168871,-0.005783764836510826,-0.01921778395616353,0.0,-0.012538367006521686,-0.009539446853711631,-0.013061873750416283,-0.0046667731926762785,-0.008292386817254362,-0.004236789528854329,-0.24784596897796812,-0.009603896038766241,-0.0037553943851148623,-0.0003836711657602334,-0.0003253947820665811,-0.0005854673674182444,-0.0017400917869579916,-0.0004288838022656882,-0.0007411752187754004,-0.00036354173390403926,-0.00023287122309405525,-0.0006334741102633377,-0.0013317127249171108,-0.0079080628992835,0.0,-0.0022418992601471966,0.0,0.0,-0.001795490858740574,-0.0032907270227949285,-0.0010086048697420715,0.0,-0.0008572580989216803,-0.0004943329067926721
Machinery and equipment n.e.c. (29),HU,12500.8443117,-0.29677330796541285,-0.16363488210064644,-0.24357773972152846,-0.0411162056886751,-0.3378796126015834,-0.28442520388371434,-0.1525723309588691,-0.1362118276893938,-0.10368623608644832,-0.05717400648145868,-0.20049976875760436,-0.12201902886415297,-10.662771912659245,0.0,-0.1774103026056044,-0.13758448220215855,-0.16045976577571042,-0.20663217081015045,0.0,-0.1152459625106813,-0.1677275173353501,-0.3972342064472288,-0.07376556948762553,-0.4054553213486212,-0.06792992215930402,-0.9529124481569863,-0.5483064908110027,-0.06999164693022561,-0.0098642417456387,-0.015734808529015543,-0.01722410105751702,-0.021578163383184357,-0.02996283540543057,-0.013883859623160457,-0.006455058585619141,-0.0072614028224023235,-0.006763641703583112,-0.023663624825678867,-0.1003192803807416,0.0,-0.04268959678270218,0.0,0.0,-0.056427893549635566,-0.09669369608856833,-0.03667824661295525,0.0,-0.01149532446574031,-0.01740544218212629
Machinery and equipment n.e.c. (29),ID,15748.1814258,-0.010443532928774051,-0.013019083773385435,-0.016146337145579528,-0.006919749048495996,-0.007463103866290038,-0.012252087213485795,-0.012650161990061165,-0.012591450506555597,-0.011374121591486156,-0.01782633476999811,-0.017342532705197637,-0.011487154248848917,-0.006945552301110622,0.0,-0.01921068899208538,-0.009053026076754508,-0.00986781876842994,-0.01709359927863976,0.0,-0.014615759046957484,-0.013268489331234949,-0.007670888525866924,-0.006033526106936775,-0.005868121162305946,-0.00875064934948342,-0.010742215706533472,-0.0040950043585160495,-0.012687937915854085,-0.003699168545925076,-0.02200468580854784,-0.018416059223288036,-0.005787799456641253,-0.021622838002284518,-0.005629503416121323,-0.004234202780071323,-0.0018392641588073136,-0.0006032917818726293,-0.03744201793969317,-0.013654257466452997,0.0,-0.06707951662085804,0.0,0.0,-0.033824012565588424,-0.16177180773657723,-0.02272488232958919,0.0,-0.004206968352124024,-0.0034088313973579475
Machinery and equipment n.e.c. (29),IE,9206.78049748,-0.07138004608735778,-0.1420554544153924,-0.06894945416926462,-0.11011457951606037,-0.07184196673237774,-0.10832625606764651,-0.10500625849779878,-0.0581952903204335,-0.13284532567250074,-0.05653682011298564,-0.1940847838503531,-0.07525854407911486,-0.0463049944179842,0.0,-20.083219220624024,-0.07699718563692876,-0.09607128147834801,-1.5964895661472522,0.0,-0.04279307809536533,-0.24068877267128935,-0.09438149864709473,-0.3966200351411073,-0.03047916211345471,-0.08958342259151442,-0.06563452221807567,-0.02951372345909195,-1.2635721164072515,-0.026020692143167316,-0.01936180729608763,-0.012680811020392051,-0.02383313240910978,-0.02025702655425498,-0.013714492833078401,-0.004031962418364641,-0.009629171571278083,-0.0024916700742625836,-0.021746728343922557,-0.07653178080063623,0.0,-0.03905626437739669,0.0,0.0,-0.07472208774461671,-0.04480277654038826,-0.029437209718379133,0.0,-0.008347475303824174,-0.0034693368009927846
Machinery and equipment n.e.c. (29),IN,157631.393479,-0.4667933133095613,-0.9162698739896029,-0.5456573234924228,-0.25105509125372377,-0.33088713216539517,-0.723922258264603,-0.6063329998206562,-0.5724811581952312,-0.5022015554273811,-0.45919690983101163,-0.8240075651568877,-0.3221637889092786,-0.3491132434752014,0.0,-0.5852126349570542,-0.6161052582701091,-0.3648152947375181,-0.8159680479039493,0.0,-0.3891348777656406,-0.6768326828673146,-0.40561307412485215,-0.27449450680629855,-0.364296057218864,-0.3934728468290267,-1.0983742670375711,-0.17848246654772554,-0.8453576935348692,-0.23970575462857888,-0.7007499789309415,-0.5696790306138009,-0.3019846682235847,-1.261217018813934,-0.3685646601516095,-9.416572818722978,-0.11313923880273974,-0.0327297765517693,-3.937683950702119,-0.8555904679159162,0.0,-2.159960440732414,0.0,0.0,-4.1129735516512715,-1.6220065824272842,-3.8549057617244085,0.0,-0.4020679046000773,-0.2392352308374269
Machinery and equipment n.e.c. (29),IT,149379.536851,-1.77135839387578,-2.1276045595369597,-2.933991134697087,-0.10775620024071912,-1.469765808859907,-2.3552418939102133,-0.8892627060191192,-0.7041410381876716,-1.622445364794126,-0.5025555452542675,-3.5671776087075373,-2.1707108429949984,-2.0900190142995827,0.0,-1.398971083885789,-23.5432484830044,-0.6322940159360699,-2.4672928991666696,0.0,-0.6551303330433528,-1.2443195907190725,-1.8155501773014688,-0.859861896737921,-2.2771305009500256,-0.8681299402914039,-8.751621583889856,-1.4200727407149731,-0.9577389517041818,-0.10678747164461252,-0.12382435764985979,-0.16021108207521756,-0.15174646185994445,-0.21016062121894513,-0.22685052543929435,-0.05949721192598994,-0.06414893122468847,-0.021390452175602235,-0.3112996947174284,-3.02755737826895,0.0,-0.700494782517809,0.0,0.0,-0.5414474680124666,-0.5072169263357458,-0.5670508993089759,0.0,-0.198420874776309,-0.06771081496942154
Machinery and equipment n.e.c. (29),JP,345456.511066,-0.9108124867759301,-1.578300334419411,-0.8014791142466656,-0.30376528323070345,-0.9564651153591371,-1.2962876722683807,-1.3841804551142063,-1.0348160351458933,-0.8946020523158646,-1.2116620209993492,-1.4627347528728825,-0.5804246704358713,-0.5791457454803173,0.0,-2.1457671022013973,-0.7812345963302079,-0.7403890017107054,-1.8238820826794708,0.0,-0.8670277060348464,-1.109548229487574,-0.6853116018991242,-0.44925265086778177,-0.47777185696313323,-0.759556701679291,-0.894113419076784,-0.33893563477478694,-1.3795501212036632,-0.7639767734563141,-108.0400280630674,-1.5421528037412173,-1.0437018973613514,-3.444572949029827,-0.9084867086088518,-0.16628158463964338,-0.3258342469260819,-0.12015617460236103,-8.220306647259523,-1.4505145730886948,0.0,-7.696557685004617,0.0,0.0,-6.9682250864254875,-3.883489761570852,-5.083762864386669,0.0,-0.17513407564267078,-0.3084715558644811
Machinery and equipment n.e.c. (29),KR,149462.93787,-0.09372933972356665,-0.11194735303938019,-0.08535216565765498,-0.029249605605522595,-0.06890844591653078,-0.1456919730313244,-0.11911974516115036,-0.10690839516825107,-0.10792388041920253,-0.09579990788415528,-0.19058255863513665,-0.07078843894618768,-0.07039881090552969,0.0,-0.11643034118766446,-0.07541695818645078,-0.07981162523368969,-0.12031600245352209,0.0,-0.07832337131032206,-0.11295583708739272,-0.0743819689727493,-0.06072090052661266,-0.0748731376229707,-0.08618511747747343,-0.13741538712922555,-0.0397353198803917,-0.1302701210374278,-0.06825570661621516,-0.3827326550794177,-0.1632111190814201,-0.08371310706918317,-14.016921280769749,-0.08099091363330536,-0.020885978753831656,-0.03836566016309871,-0.004416984366212459,-0.5660242300384403,-0.10720617797664722,0.0,-0.7307843562137701,0.0,0.0,-0.19266004914619422,-0.40318975684427294,-0.709557141981642,0.0,-0.020660474075867137,-0.04480886758840465
Machinery and equipment n.e.c. (29),LT,942.296687334,-0.002865293366217402,-0.004709503864618943,-0.0033914786891389914,-0.00024399635720567271,-0.004399626212801313,-0.006601503730007976,-0.017069686686651517,-0.09407062727766312,-0.0028524665734229876,-0.00808135417116283,-0.004378198298253244,-0.004284956447327137,-0.005031509568812145,0.0,-0.014646260644213436,-0.0020631289448467846,-9.220495438021006,-0.010827424021248996,0.0,-0.008608121454805237,-0.003938400660942879,-0.029581311137323187,-0.002155932659845375,-0.002334127972402863,-0.008177873271177857,-0.006680255070273615,-0.0053955526509289736,-0.003734657298809413,-0.00020100220461515906,-0.000204880929665158,-0.0003126687214145201,-0.0009416800673949389,-0.00030296053884103864,-0.0003254131502639751,-9.646018343076444e-05,-0.00012185634545758134,-8.164117492363101e-05,-0.0006552200221482948,-0.00431314197315159,0.0,-0.0010901477409478227,0.0,0.0,-0.0008071944980632106,-0.0015435151809103207,-0.0006390619489062377,0.0,-0.0006622642247724335,-0.00015300971551019814
Machinery and equipment n.e.c. (29),LU,2128.08441368,-0.03274841626073776,-0.039652337186845056,-0.05496573495550237,-0.002394287672782762,-0.03522120615958731,-0.06812223450930555,-0.047153140609417735,-0.04814947733466543,-0.19774262660128988,-0.01880226285715533,-0.11837947940114375,-0.055142609605999274,-0.02565607488033091,0.0,-0.1123660224339526,-0.02558884559269336,-0.045244696597398826,-21.03028078271947,0.0,-0.037765307953799725,-0.12470000617840828,-0.06139400937130739,-0.045831121355912205,-0.029090593020440172,-0.03543257984501864,-0.05180886544046203,-0.0263834728038611,-0.04137369732453937,-0.00654190592566199,-0.004571907071415589,-0.004451434842906278,-0.010064439333224531,-0.004590756038770512,-0.008995018580068919,-0.0028983742703253762,-0.0035087031508838095,-0.001223723500383747,-0.0136936143166442,-0.07014726109780609,0.0,-0.014608585743002939,0.0,0.0,-0.024556082735048484,-0.12197238602276358,-0.012155285565426442,0.0,-0.010651857219125429,-0.0054384751695007805
Machinery and equipment n.e.c. (29),LV,459.47972584,-0.0006166907690009504,-0.002573465842056783,-0.0015481235260663062,-0.00023097591012612043,-0.0004949553126920587,-0.0010316219968462591,-0.002982547350916573,-0.03098806389585643,-0.001128829868279731,-0.0014639445439428459,-0.0012332762149045967,-0.015909090674169738,-0.004190171658031697,0.0,-0.008775957042875504,-0.0004069433852914609,-0.03525784222386032,-0.009415371539638309,0.0,-0.01678259889803383,-0.0046873641410098725,-0.0018066767037037044,-0.0014820029752156399,-0.0012264779153156294,-0.0011915064165694347,-0.0005126215030719094,-0.001034066088471914,-0.0033136220238440843,-0.00016521217877431247,-9.30406331683833e-05,-0.00010165631604823564,-0.0004813545751735651,-0.00020113021161804383,-0.00012133475331241563,-0.00011244217226729515,-0.00024039453631001544,-8.705091514012591e-05,-0.0015039465459052404,-0.003158618857311964,0.0,-0.00021896872276935846,0.0,0.0,-0.00029325305158927814,-0.0005795716064041144,-0.00024650284674575376,0.0,-0.0007337516115543708,-0.00017464403435690413
Machinery and equipment n.e.c. (29),MT,134.312740907,-0.00015191781672709503,-0.0014016855385590025,-0.0007311267747739881,-8.360346395603793e-05,-0.0001577009537667551,-0.0002799761332776511,-0.0027376226662189406,-0.0021356228659577914,-0.0002991107616693723,-0.00010482327229827324,-0.0005156197630689556,-0.0030203196724234655,-0.0009143695406787281,0.0,-0.0062686498542350415,-0.00022142663397153913,-0.0008683963582489843,-0.005385678455544736,0.0,-9.758919923770467,-0.0011460051088812073,-0.00036494778262900876,-0.00021463918677182305,-0.0002854152413412309,-0.0002592209855703071,-0.00024349489065414765,-0.0004289853382917063,-0.0005679879373074643,-4.726456213728424e-05,-8.22229169550705e-05,-7.750345191973211e-05,-5.666732950014399e-05,-0.00013314844372275538,-9.220620613368947e-05,-4.300052068067185e-05,-6.342100287148011e-05,-1.3250506413829577e-05,-0.0016401779101711022,-0.002788515859421082,0.0,-0.0002942221182496458,0.0,0.0,-0.0006852137850104331,-0.00024790535922631247,-0.00030146036879888523,0.0,-0.0006282191464863096,-0.00021882205425114126
Machinery and equipment n.e.c. (29),MX,32472.9622987,-0.14243399290619216,-0.14448792529897128,-0.09001252617603298,-0.029353879851428566,-0.09057666355423359,-0.21609274287446162,-0.10298092909163635,-0.1085370196540816,-0.21963293977780826,-0.08198228862296732,-0.20567219279492782,-0.10006265783883377,-0.07920133368206622,0.0,-0.18061948053198273,-0.09934432475551647,-0.05161456534999165,-0.16733562822326525,0.0,-0.0792334481728729,-0.10157267435516781,-0.10284542249677314,-0.11797541286731152,-0.07200826108725847,-0.1094301264554972,-0.20974632305207458,-0.05251745992548341,-0.11109605800302196,-0.4552538763587963,-0.1097345585627617,-0.09554016918025171,-0.3193197972284161,-0.22992791769277526,-0.24818080021843,-0.02423444468040742,-7.143949351641766,-0.00324928802714235,-0.12632594287062948,-0.0989022429808271,0.0,-0.26713317905957007,0.0,0.0,-0.16044772650600106,-0.18401755312123858,-0.22990602707568356,0.0,-0.022933775875714726,-0.012695676528901903
Machinery and equipment n.e.c. (29),NL,35172.0485557,-0.12990167506169997,-0.5199371282542872,-0.15667050993043627,-0.009829645266678727,-0.15628064858152393,-0.3570501773798509,-0.4150162231696765,-0.15194179518036752,-0.17743063850163474,-0.19923174003412764,-0.3163685970551992,-0.14797493127177758,-0.16401868357775962,0.0,-0.568106054393507,-0.09813366026994043,-0.12312519481987276,-0.6054420107807805,0.0,-0.05991632645025088,-10.03080553486945,-0.23953683664744888,-0.12183930131034618,-0.09534161975774938,-0.15912755523527533,-0.39113110231698783,-0.09409338947902952,-0.21686629513635466,-0.029864379049799484,-0.034746273573044585,-0.032404671392833935,-0.05555353228060399,-0.029811051830873604,-0.07292994256261197,-0.008960315866892481,-0.014574745094681513,-0.005147792675322374,-0.10366276703189786,-0.1799641750326732,0.0,-0.11350169779281527,0.0,0.0,-0.13789818069654933,-0.18770796684081442,-0.07396652367950812,0.0,-0.035363690682883475,-0.013339718629050017
Machinery and equipment n.e.c. (29),NO,14329.5442911,-0.046308399365207725,-0.06564861961643093,-0.04117064216524242,-0.009667723983073648,-0.05249992968814494,-0.07375463766355297,-3.1406668087601353,-0.48637978972820683,-0.09260580534806852,-0.12982304499873176,-0.06838627100821115,-0.0308995168959518,-0.04490419596884658,0.0,-0.09362612387332218,-0.03763585323910899,-0.430775854080883,-0.10317537039822255,0.0,-0.02599725582481377,-0.08073257316630154,-0.1254075486998217,-0.04154253128827561,-0.06418701049569199,-0.4237430410125759,-0.09100611694657378,-0.03109719632997361,-0.08571945200800114,-0.007644696394273188,-0.008522083060927983,-0.00891691631848577,-0.01174527409732018,-0.017156901707885943,-0.014550471319601629,-0.002453944217507273,-0.0037832758613284474,-0.0014919945279377527,-0.01656211530382264,-0.04019549718023225,0.0,-0.026645153976307567,0.0,0.0,-0.025156315711161243,-0.035892110316199974,-0.01917320745060728,0.0,-0.00574413656284399,-0.0018554619165407486
Machinery and equipment n.e.c. (29),PL,28477.0255499,-0.31466987432350385,-0.3432394688702229,-0.43236187655742575,-0.022595847078008154,-0.6763174152415475,-0.6218353669435437,-0.5384688612775069,-0.4533225118462612,-0.23400062010747996,-0.14688963919226253,-0.5056562486585853,-0.2235332233137715,-0.3732840611238136,0.0,-0.25029109895505663,-0.24751809709051587,-0.5804359583598889,-0.41200688113981215,0.0,-0.05804677168584134,-0.25189455761936486,-15.936133793654458,-0.1582259432900181,-0.28516035679285257,-0.32676689916248036,-0.9919019738653326,-0.5468132138650438,-0.15732607836978846,-0.01473295750622337,-0.026179699952847028,-0.03348253799045278,-0.025818816622597326,-0.05152596985238561,-0.039661002196082394,-0.007879135246786064,-0.013847021226945096,-0.0027788454927438234,-0.0465135563956856,-0.1545489685873024,0.0,-0.11173163547324426,0.0,0.0,-0.08223210620851515,-0.12754799329851438,-0.08838283570244929,0.0,-0.015887034229852385,-0.007799654748463637
Machinery and equipment n.e.c. (29),PT,5761.68375897,-0.03330382991561822,-0.076334363017151,-0.05771193705444659,-0.004030155250894759,-0.03845599104455602,-0.0676353203985404,-0.06915862677260089,-0.031431913419302605,-0.6180290672154252,-0.020986875660889394,-0.17960779504531063,-0.04229169053903509,-0.027099313002984616,0.0,-0.16818183965845618,-0.06897369500566337,-0.02089320535795441,-0.09459876906167082,0.0,-0.011512721257531461,-0.046975653592903996,-0.04932207552568003,-11.076431089560375,-0.023860606560611924,-0.03927762988402602,-0.07540058642292378,-0.021744029315138504,-0.07157777991663355,-0.003407758485477849,-0.003694589279502,-0.006239705294333555,-0.005268480771118577,-0.00735621084899434,-0.022786796410817305,-0.0019765203834387936,-0.002185056767086506,-0.000524877757479739,-0.009375939720331995,-0.03389623210271616,0.0,-0.022134745336108808,0.0,0.0,-0.025310357419851406,-0.02561892475121913,-0.032045609102576915,0.0,-0.00829496728021313,-0.003994201630545512
Machinery and equipment n.e.c. (29),RO,5430.66943795,-0.11322760053212501,-0.12323812818063944,-0.4506829917773064,-0.01179531256861883,-0.12295850419488005,-0.13849117726350604,-0.07256233697408508,-0.08667093770722026,-0.07137027651657576,-0.030399314075462376,-0.20035973475210975,-0.25922724879112785,-0.2247296979480844,0.0,-0.07706318858995227,-0.0997484162079355,-0.06399738157665248,-0.12612764739307436,0.0,-0.049064892702777904,-0.07433195521916669,-0.22175772939889277,-0.06342607302011027,-31.486900923021324,-0.042594236323491345,-0.24145494781272372,-0.23152106131529027,-0.04633470147415085,-0.003893631653028814,-0.004965545824790375,-0.009584257462827367,-0.01035133946407994,-0.008432068125609385,-0.008094322972911697,-0.0037680931320073783,-0.003864446039259287,-0.0012332023966231322,-0.013794389024404753,-0.05270643623590552,0.0,-0.025106537638070428,0.0,0.0,-0.018167413141382722,-0.05744053631428686,-0.017845903734144117,0.0,-0.008595558009120331,-0.006604083101360637
