Shock_Industry,Shock_Country,Has_Shock_Label,Has_Solar_Label
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paper and paper products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Printed matter and recorded media (22)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Coke Oven Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Gas Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Coal Tar')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Motor Gasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Aviation Gasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Gasoline Type Jet Fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Kerosene Type Jet Fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Kerosene')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Gas/Diesel Oil')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Heavy Fuel Oil')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Refinery Gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Liquefied Petroleum Gases (LPG)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Refinery Feedstocks')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Ethane')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Naphtha')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'White Spirit & SBP')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Lubricants')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Bitumen')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paraffin Waxes')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Petroleum Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Non-specified Petroleum Products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Nuclear fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Plastics, basic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'N-fertiliser')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'P- and other fertiliser')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Chemicals nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Charcoal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Additives/Blending Components')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Biogasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Biodiesels')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other Liquid Biofuels')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Rubber and plastic products (25)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Glass and glass products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Ceramic goods')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Bricks, tiles and construction products, in baked clay')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Cement, lime and plaster')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Ash for treatment, Re-processing of ash into clinker')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other non-metallic mineral products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Basic iron and steel and of ferro-alloys and first products thereof')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary steel for treatment, Re-processing of secondary steel into new steel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Precious metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Aluminium and aluminium products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Lead, zinc and tin and products thereof')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary lead for treatment, Re-processing of secondary lead into new lead')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Copper products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary copper for treatment, Re-processing of secondary copper into new copper')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other non-ferrous metal products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Foundry work services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Fabricated metal products, except machinery and equipment (28)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Machinery and equipment n.e.c. (29)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Office machinery and computers (30)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electrical machinery and apparatus n.e.c. (31)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Radio, television and communication equipment and apparatus (32)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Medical, precision and optical instruments, watches and clocks (33)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Motor vehicles, trailers and semi-trailers (34)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other transport equipment (35)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Furniture; other manufactured goods n.e.c. (36)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary raw materials')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Bottles for treatment, Recycling of bottles by direct reuse')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by nuclear')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by hydro')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by wind')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by petroleum and other oil derivatives')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by biomass and waste')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by solar photovoltaic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by solar thermal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by tide, wave, ocean')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity by Geothermal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Electricity nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Transmission services of electricity')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Distribution and trade services of electricity')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Coke oven gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Blast Furnace Gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Oxygen Steel Furnace Gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Gas Works Gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Biogas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Distribution services of gaseous fuels through mains')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Steam and hot water supply services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Collected and purified water, distribution services of water (41)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Construction work (45)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Secondary construction material for treatment, Re-processing of secondary construction material into aggregates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Retail trade services of motor fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Hotel and restaurant services (55)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Railway transportation services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other land transportation services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Transportation services via pipelines')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Sea and coastal water transportation services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Inland water transportation services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Air transport services (62)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Supporting and auxiliary transport services; travel agency services (63)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Post and telecommunication services (64)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Financial intermediation services, except insurance and pension funding services (65)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Insurance and pension funding services, except compulsory social security services (66)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Services auxiliary to financial intermediation (67)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Real estate services (70)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Renting services of machinery and equipment without operator and of personal and household goods (71)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Computer and related services (72)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Research and development services (73)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other business services (74)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Public administration and defence services; compulsory social security services (75)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Education services (80)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Health and social work services (85)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Food waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paper waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Plastic waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Intert/metal waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Textiles waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Wood waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Oil/hazardous waste for treatment: incineration')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Food waste for treatment: biogasification and land application')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paper waste for treatment: biogasification and land application')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Sewage sludge for treatment: biogasification and land application')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Food waste for treatment: composting and land application')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paper and wood waste for treatment: composting and land application')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Food waste for treatment: waste water treatment')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other waste for treatment: waste water treatment')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Food waste for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Paper for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Plastic waste for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Inert/metal/hazardous waste for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Textiles waste for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Wood waste for treatment: landfill')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Membership organisation services n.e.c. (91)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Recreational, cultural and sporting services (92)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Other services (93)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Private households with employed persons (95)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('AU', 'Extra-territorial organizations and bodies')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Paddy rice')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Wheat')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Cereal grains nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Vegetables, fruit, nuts')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Oil seeds')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Sugar cane, sugar beet')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Plant-based fibers')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Crops nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Cattle')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Pigs')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Poultry')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Meat animals nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Animal products nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Raw milk')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Wool, silk-worm cocoons')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Manure (conventional treatment)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Manure (biogas treatment)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Products of forestry, logging and related services (02)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Fish and other fishing products; services incidental of fishing (05)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Anthracite')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Coking Coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other Bituminous Coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Sub-Bituminous Coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Patent Fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Lignite/Brown Coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'BKB/Peat Briquettes')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Peat')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Crude petroleum and services related to crude oil extraction, excluding surveying')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Natural gas and services related to natural gas extraction, excluding surveying')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Natural Gas Liquids')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other Hydrocarbons')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Uranium and thorium ores (12)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Iron ores')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Copper ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Nickel ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Aluminium ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Precious metal ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Lead, zinc and tin ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other non-ferrous metal ores and concentrates')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Stone')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Sand and clay')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Products of meat cattle')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Products of meat pigs')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Products of meat poultry')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Meat products nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'products of Vegetable oils and fats')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Dairy products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Processed rice')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Sugar')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Food products nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Beverages')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Fish products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Tobacco products (16)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Textiles (17)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Wearing apparel; furs (18)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Leather and leather products (19)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Wood material for treatment, Re-processing of secondary wood material into new wood material')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Pulp')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary paper for treatment, Re-processing of secondary paper into new pulp')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Paper and paper products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Printed matter and recorded media (22)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Coke Oven Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Gas Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Coal Tar')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Motor Gasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Aviation Gasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Gasoline Type Jet Fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Kerosene Type Jet Fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Kerosene')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Gas/Diesel Oil')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Heavy Fuel Oil')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Refinery Gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Liquefied Petroleum Gases (LPG)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Refinery Feedstocks')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Ethane')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Naphtha')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'White Spirit & SBP')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Lubricants')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Bitumen')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Paraffin Waxes')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Petroleum Coke')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Non-specified Petroleum Products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Nuclear fuel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Plastics, basic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'N-fertiliser')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'P- and other fertiliser')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Chemicals nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Charcoal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Additives/Blending Components')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Biogasoline')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Biodiesels')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other Liquid Biofuels')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Rubber and plastic products (25)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Glass and glass products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Ceramic goods')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Bricks, tiles and construction products, in baked clay')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Cement, lime and plaster')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Ash for treatment, Re-processing of ash into clinker')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other non-metallic mineral products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Basic iron and steel and of ferro-alloys and first products thereof')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary steel for treatment, Re-processing of secondary steel into new steel')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Precious metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Aluminium and aluminium products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Lead, zinc and tin and products thereof')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary lead for treatment, Re-processing of secondary lead into new lead')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Copper products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary copper for treatment, Re-processing of secondary copper into new copper')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other non-ferrous metal products')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Foundry work services')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Fabricated metal products, except machinery and equipment (28)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Machinery and equipment n.e.c. (29)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Office machinery and computers (30)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electrical machinery and apparatus n.e.c. (31)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Radio, television and communication equipment and apparatus (32)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Medical, precision and optical instruments, watches and clocks (33)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Motor vehicles, trailers and semi-trailers (34)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Other transport equipment (35)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Furniture; other manufactured goods n.e.c. (36)')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Secondary raw materials')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Bottles for treatment, Recycling of bottles by direct reuse')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by coal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by gas')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by nuclear')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by hydro')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by wind')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by petroleum and other oil derivatives')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by biomass and waste')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by solar photovoltaic')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by solar thermal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by tide, wave, ocean')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity by Geothermal')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Electricity nec')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Transmission services of electricity')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Distribution and trade services of electricity')",False,False
Basic iron and steel and of ferro-alloys and first products thereof,"('CH', 'Coke oven gas')",False,False
